step,veh_id,route_id,start_lane,end_lane
2712,veh_2712_2,route_20_13,20,13
2717,veh_2717_1,route_21_8,21,8
2717,veh_2717_2,route_22_7,22,7
2718,veh_2718_1,route_17_18,17,18
2721,veh_2721_1,route_4_13,4,13
2721,veh_2721_2,route_5_7,5,7
2721,veh_2721_3,route_16_1,16,1
2723,veh_2723_1,route_15_2,15,2
2726,veh_2726_1,route_14_7,14,7
2728,veh_2728_1,route_20_13,20,13
2729,veh_2729_1,route_21_8,21,8
2730,veh_2730_1,route_22_7,22,7
2733,veh_2733_1,route_11_18,11,18
2733,veh_2733_2,route_10_19,10,19
2738,veh_2738_1,route_5_7,5,7
2739,veh_2739_1,route_16_1,16,1
2742,veh_2742_1,route_20_13,20,13
2744,veh_2744_1,route_11_18,11,18
2746,veh_2746_1,route_10_19,10,19
2748,veh_2748_1,route_3_19,3,19
2754,veh_2754_1,route_20_13,20,13
2758,veh_2758_1,route_11_18,11,18
2758,veh_2758_2,route_10_19,10,19
2762,veh_2762_1,route_4_13,4,13
2764,veh_2764_1,route_15_2,15,2
2767,veh_2767_1,route_3_19,3,19
2769,veh_2769_1,route_22_7,22,7
2770,veh_2770_1,route_20_13,20,13
2773,veh_2773_1,route_11_18,11,18
2774,veh_2774_1,route_10_19,10,19
2774,veh_2774_2,route_21_8,21,8
2777,veh_2777_1,route_5_12,5,12
2777,veh_2777_2,route_4_13,4,13
2779,veh_2779_1,route_17_18,17,18
2781,veh_2781_1,route_21_8,21,8
2783,veh_2783_1,route_22_7,22,7
2784,veh_2784_1,route_20_13,20,13
2784,veh_2784_2,route_11_18,11,18
2784,veh_2784_3,route_10_19,10,19
2791,veh_2791_1,route_21_8,21,8
2791,veh_2791_2,route_22_7,22,7
2795,veh_2795_1,route_16_1,16,1
2796,veh_2796_1,route_5_12,5,12
2799,veh_2799_1,route_11_18,11,18
2799,veh_2799_2,route_22_7,22,7
2801,veh_2801_1,route_21_8,21,8
2801,veh_2801_2,route_20_13,20,13
2810,veh_2810_1,route_15_2,15,2
2811,veh_2811_1,route_17_18,17,18
2811,veh_2811_2,route_16_1,16,1
2814,veh_2814_1,route_4_13,4,13
2816,veh_2816_1,route_22_7,22,7
2818,veh_2818_1,route_11_18,11,18
2818,veh_2818_2,route_17_18,17,18
2822,veh_2822_1,route_14_7,14,7
2823,veh_2823_1,route_15_2,15,2
2826,veh_2826_1,route_3_19,3,19
2826,veh_2826_2,route_16_1,16,1
2828,veh_2828_1,route_17_18,17,18
2829,veh_2829_1,route_4_13,4,13
2832,veh_2832_1,route_22_1,22,1
2835,veh_2835_1,route_11_18,11,18
2835,veh_2835_2,route_10_19,10,19
2839,veh_2839_1,route_17_18,17,18
2841,veh_2841_1,route_16_1,16,1
2841,veh_2841_2,route_14_7,14,7
2841,veh_2841_3,route_15_2,15,2
2843,veh_2843_1,route_17_18,17,18
2849,veh_2849_1,route_5_12,5,12
2849,veh_2849_2,route_4_13,4,13
2851,veh_2851_1,route_22_7,22,7
2855,veh_2855_1,route_15_2,15,2
2861,veh_2861_1,route_11_18,11,18
2861,veh_2861_2,route_10_19,10,19
2867,veh_2867_1,route_3_19,3,19
2868,veh_2868_1,route_5_12,5,12
2870,veh_2870_1,route_14_7,14,7
2870,veh_2870_2,route_4_13,4,13
2876,veh_2876_1,route_11_18,11,18
2877,veh_2877_1,route_9_2,9,2
2877,veh_2877_2,route_21_8,21,8
2878,veh_2878_1,route_10_19,10,19
2881,veh_2881_1,route_22_7,22,7
2882,veh_2882_1,route_20_13,20,13
2886,veh_2886_1,route_15_2,15,2
2886,veh_2886_2,route_3_18,3,18
2888,veh_2888_1,route_5_7,5,7
2888,veh_2888_2,route_4_13,4,13
2889,veh_2889_1,route_11_18,11,18
2891,veh_2891_1,route_10_19,10,19
2892,veh_2892_1,route_11_12,11,12
2894,veh_2894_1,route_21_8,21,8
2894,veh_2894_2,route_22_7,22,7
2897,veh_2897_1,route_14_7,14,7
2899,veh_2899_1,route_4_13,4,13
2901,veh_2901_1,route_20_13,20,13
2903,veh_2903_1,route_11_18,11,18
2903,veh_2903_2,route_9_2,9,2
2904,veh_2904_1,route_10_19,10,19
2907,veh_2907_1,route_21_8,21,8
2907,veh_2907_2,route_22_7,22,7
2909,veh_2909_1,route_15_2,15,2
2912,veh_2912_1,route_17_18,17,18
2912,veh_2912_2,route_5_12,5,12
2913,veh_2913_1,route_4_13,4,13
2915,veh_2915_1,route_10_19,10,19
2915,veh_2915_2,route_11_18,11,18
2916,veh_2916_1,route_22_7,22,7
2917,veh_2917_1,route_21_8,21,8
2921,veh_2921_1,route_20_13,20,13
2921,veh_2921_2,route_5_12,5,12
2924,veh_2924_1,route_15_2,15,2
2924,veh_2924_2,route_17_18,17,18
2926,veh_2926_1,route_11_18,11,18
2926,veh_2926_2,route_10_19,10,19
2932,veh_2932_1,route_21_8,21,8
2932,veh_2932_2,route_20_13,20,13
2933,veh_2933_1,route_22_7,22,7
2936,veh_2936_1,route_17_18,17,18
2939,veh_2939_1,route_14_7,14,7
2939,veh_2939_2,route_5_12,5,12
2939,veh_2939_3,route_4_13,4,13
2941,veh_2941_1,route_15_2,15,2
2942,veh_2942_1,route_16_1,16,1
2945,veh_2945_1,route_20_13,20,13
2947,veh_2947_1,route_21_8,21,8
2947,veh_2947_2,route_22_7,22,7
2949,veh_2949_1,route_11_18,11,18
2949,veh_2949_2,route_10_19,10,19
2951,veh_2951_1,route_22_2,22,2
2957,veh_2957_1,route_5_12,5,12
2960,veh_2960_1,route_17_18,17,18
2960,veh_2960_2,route_11_12,11,12
2961,veh_2961_1,route_15_2,15,2
2963,veh_2963_1,route_16_1,16,1
2963,veh_2963_2,route_10_19,10,19
2967,veh_2967_1,route_22_7,22,7
2968,veh_2968_1,route_21_8,21,8
2971,veh_2971_1,route_16_1,16,1
2971,veh_2971_2,route_4_13,4,13
2971,veh_2971_3,route_5_12,5,12
2973,veh_2973_1,route_15_2,15,2
2974,veh_2974_1,route_5_12,5,12
2976,veh_2976_1,route_9_2,9,2
2977,veh_2977_1,route_10_19,10,19
2977,veh_2977_2,route_11_18,11,18
2980,veh_2980_1,route_21_8,21,8
2980,veh_2980_2,route_22_7,22,7
2987,veh_2987_1,route_21_8,21,8
2987,veh_2987_2,route_22_7,22,7
2987,veh_2987_3,route_11_18,11,18
2987,veh_2987_4,route_10_19,10,19
2990,veh_2990_1,route_21_8,21,8
2993,veh_2993_1,route_15_2,15,2
2994,veh_2994_1,route_11_18,11,18
2994,veh_2994_2,route_10_19,10,19
2999,veh_2999_1,route_9_2,9,2
3001,veh_3001_1,route_11_18,11,18
3002,veh_3002_1,route_10_19,10,19
3002,veh_3002_2,route_21_8,21,8
3002,veh_3002_3,route_22_7,22,7
3004,veh_3004_1,route_11_12,11,12
3007,veh_3007_1,route_21_8,21,8
3008,veh_3008_1,route_22_1,22,1
3011,veh_3011_1,route_22_7,22,7
3011,veh_3011_2,route_21_8,21,8
3012,veh_3012_1,route_10_19,10,19
3013,veh_3013_1,route_11_18,11,18
3018,veh_3018_1,route_11_12,11,12
3018,veh_3018_2,route_21_8,21,8
3019,veh_3019_1,route_22_7,22,7
3026,veh_3026_1,route_4_13,4,13
3026,veh_3026_2,route_5_12,5,12
3026,veh_3026_3,route_17_18,17,18
3028,veh_3028_1,route_11_18,11,18
3028,veh_3028_2,route_22_7,22,7
3028,veh_3028_3,route_21_8,21,8
3033,veh_3033_1,route_21_8,21,8
3034,veh_3034_1,route_22_7,22,7
3034,veh_3034_2,route_11_12,11,12
3037,veh_3037_1,route_14_7,14,7
3037,veh_3037_2,route_17_18,17,18
3039,veh_3039_1,route_11_12,11,12
3041,veh_3041_1,route_10_19,10,19
3041,veh_3041_2,route_22_7,22,7
3042,veh_3042_1,route_21_8,21,8
3047,veh_3047_1,route_17_18,17,18
3047,veh_3047_2,route_16_1,16,1
3048,veh_3048_1,route_5_12,5,12
3051,veh_3051_1,route_22_1,22,1
3051,veh_3051_2,route_21_8,21,8
3051,veh_3051_3,route_17_18,17,18
3057,veh_3057_1,route_15_2,15,2
3061,veh_3061_1,route_5_12,5,12
3062,veh_3062_1,route_17_18,17,18
3063,veh_3063_1,route_22_7,22,7
3065,veh_3065_1,route_21_8,21,8
3066,veh_3066_1,route_10_19,10,19
3071,veh_3071_1,route_5_12,5,12
3072,veh_3072_1,route_3_19,3,19
3074,veh_3074_1,route_10_19,10,19
3076,veh_3076_1,route_11_18,11,18
3076,veh_3076_2,route_22_7,22,7
3076,veh_3076_3,route_21_8,21,8
3080,veh_3080_1,route_22_2,22,2
3080,veh_3080_2,route_20_13,20,13
3083,veh_3083_1,route_21_8,21,8
3088,veh_3088_1,route_11_12,11,12
3089,veh_3089_1,route_17_18,17,18
3090,veh_3090_1,route_21_8,21,8
3095,veh_3095_1,route_11_18,11,18
3095,veh_3095_2,route_10_19,10,19
3097,veh_3097_1,route_21_8,21,8
3116,veh_3116_1,route_4_13,4,13
3118,veh_3118_1,route_22_7,22,7
3121,veh_3121_1,route_10_19,10,19
3121,veh_3121_2,route_21_8,21,8
3122,veh_3122_1,route_22_2,22,2
3133,veh_3133_1,route_21_8,21,8
3133,veh_3133_2,route_22_7,22,7
3134,veh_3134_1,route_10_19,10,19
3134,veh_3134_2,route_11_18,11,18
3138,veh_3138_1,route_14_7,14,7
3141,veh_3141_1,route_11_18,11,18
3141,veh_3141_2,route_22_7,22,7
3141,veh_3141_3,route_17_18,17,18
3142,veh_3142_1,route_11_12,11,12
3143,veh_3143_1,route_10_19,10,19
3145,veh_3145_1,route_17_18,17,18
3148,veh_3148_1,route_16_1,16,1
3151,veh_3151_1,route_22_2,22,2
3154,veh_3154_1,route_21_8,21,8
3156,veh_3156_1,route_15_2,15,2
3159,veh_3159_1,route_17_18,17,18
3159,veh_3159_2,route_16_1,16,1
3161,veh_3161_1,route_17_18,17,18
3162,veh_3162_1,route_10_19,10,19
3163,veh_3163_1,route_21_8,21,8
3163,veh_3163_2,route_22_7,22,7
3164,veh_3164_1,route_17_18,17,18
3166,veh_3166_1,route_17_18,17,18
3167,veh_3167_1,route_20_13,20,13
3170,veh_3170_1,route_15_2,15,2
3173,veh_3173_1,route_14_7,14,7
3174,veh_3174_1,route_16_1,16,1
3175,veh_3175_1,route_17_18,17,18
3178,veh_3178_1,route_11_18,11,18
3179,veh_3179_1,route_10_19,10,19
3179,veh_3179_2,route_22_7,22,7
3181,veh_3181_1,route_20_13,20,13
3181,veh_3181_2,route_21_8,21,8
3183,veh_3183_1,route_16_1,16,1
3183,veh_3183_2,route_15_2,15,2
3188,veh_3188_1,route_22_7,22,7
3189,veh_3189_1,route_21_8,21,8
3195,veh_3195_1,route_3_19,3,19
3196,veh_3196_1,route_22_7,22,7
3196,veh_3196_2,route_21_8,21,8
3201,veh_3201_1,route_22_7,22,7
3205,veh_3205_1,route_11_12,11,12
3206,veh_3206_1,route_22_7,22,7
3210,veh_3210_1,route_16_1,16,1
3214,veh_3214_1,route_22_7,22,7
3216,veh_3216_1,route_21_8,21,8
3217,veh_3217_1,route_20_13,20,13
3221,veh_3221_1,route_11_18,11,18
3221,veh_3221_2,route_10_19,10,19
3223,veh_3223_1,route_22_7,22,7
3223,veh_3223_2,route_21_8,21,8
3224,veh_3224_1,route_10_19,10,19
3224,veh_3224_2,route_11_12,11,12
3227,veh_3227_1,route_16_1,16,1
3231,veh_3231_1,route_11_18,11,18
3232,veh_3232_1,route_22_7,22,7
3236,veh_3236_1,route_10_19,10,19
3237,veh_3237_1,route_11_12,11,12
3239,veh_3239_1,route_21_8,21,8
3241,veh_3241_1,route_22_7,22,7
3244,veh_3244_1,route_17_18,17,18
3246,veh_3246_1,route_11_18,11,18
3247,veh_3247_1,route_10_19,10,19
3253,veh_3253_1,route_17_18,17,18
3254,veh_3254_1,route_5_12,5,12
3259,veh_3259_1,route_11_12,11,12
3259,veh_3259_2,route_10_19,10,19
3262,veh_3262_1,route_22_1,22,1
3263,veh_3263_1,route_21_8,21,8
3264,veh_3264_1,route_20_13,20,13
3268,veh_3268_1,route_15_2,15,2
3268,veh_3268_2,route_4_13,4,13
3272,veh_3272_1,route_22_7,22,7
3272,veh_3272_2,route_11_18,11,18
3272,veh_3272_3,route_10_19,10,19
3273,veh_3273_1,route_21_8,21,8
3277,veh_3277_1,route_5_12,5,12
3281,veh_3281_1,route_22_7,22,7
3283,veh_3283_1,route_21_8,21,8
3285,veh_3285_1,route_22_7,22,7
3285,veh_3285_2,route_11_12,11,12
3285,veh_3285_3,route_10_19,10,19
3289,veh_3289_1,route_21_8,21,8
3289,veh_3289_2,route_10_19,10,19
3290,veh_3290_1,route_22_7,22,7
3294,veh_3294_1,route_17_18,17,18
3295,veh_3295_1,route_21_8,21,8
3295,veh_3295_2,route_11_18,11,18
3295,veh_3295_3,route_10_19,10,19
3299,veh_3299_1,route_22_7,22,7
3301,veh_3301_1,route_11_12,11,12
3302,veh_3302_1,route_15_2,15,2
3306,veh_3306_1,route_21_8,21,8
3307,veh_3307_1,route_20_13,20,13
3308,veh_3308_1,route_10_19,10,19
3308,veh_3308_2,route_22_7,22,7
3313,veh_3313_1,route_17_18,17,18
3313,veh_3313_2,route_14_7,14,7
3313,veh_3313_3,route_16_1,16,1
3315,veh_3315_1,route_11_12,11,12
3317,veh_3317_1,route_10_19,10,19
3317,veh_3317_2,route_17_18,17,18
3318,veh_3318_1,route_21_8,21,8
3319,veh_3319_1,route_22_7,22,7
3323,veh_3323_1,route_3_19,3,19
3325,veh_3325_1,route_4_13,4,13
3328,veh_3328_1,route_11_12,11,12
3328,veh_3328_2,route_16_1,16,1
3329,veh_3329_1,route_17_18,17,18
3331,veh_3331_1,route_10_19,10,19
3331,veh_3331_2,route_11_18,11,18
3332,veh_3332_1,route_21_8,21,8
3333,veh_3333_1,route_9_2,9,2
3340,veh_3340_1,route_15_2,15,2
3341,veh_3341_1,route_3_19,3,19
3344,veh_3344_1,route_17_18,17,18
3347,veh_3347_1,route_11_18,11,18
3347,veh_3347_2,route_22_7,22,7
3347,veh_3347_3,route_21_8,21,8
3348,veh_3348_1,route_10_19,10,19
3352,veh_3352_1,route_5_12,5,12
3352,veh_3352_2,route_22_1,22,1
3354,veh_3354_1,route_21_8,21,8
3361,veh_3361_1,route_22_1,22,1
3361,veh_3361_2,route_11_12,11,12
3361,veh_3361_3,route_10_19,10,19
3363,veh_3363_1,route_5_12,5,12
3367,veh_3367_1,route_4_13,4,13
3369,veh_3369_1,route_11_12,11,12
3369,veh_3369_2,route_10_19,10,19
3374,veh_3374_1,route_5_12,5,12
3377,veh_3377_1,route_11_18,11,18
3377,veh_3377_2,route_21_8,21,8
3378,veh_3378_1,route_10_19,10,19
3383,veh_3383_1,route_17_18,17,18
3384,veh_3384_1,route_21_8,21,8
3385,veh_3385_1,route_22_7,22,7
3386,veh_3386_1,route_20_13,20,13
3388,veh_3388_1,route_11_18,11,18
3389,veh_3389_1,route_10_19,10,19
3390,veh_3390_1,route_9_2,9,2
3397,veh_3397_1,route_5_12,5,12
3398,veh_3398_1,route_4_13,4,13
3399,veh_3399_1,route_17_18,17,18
3399,veh_3399_2,route_20_13,20,13
3400,veh_3400_1,route_11_18,11,18
3400,veh_3400_2,route_11_18,11,18
3401,veh_3401_1,route_22_7,22,7
3401,veh_3401_2,route_21_8,21,8
3403,veh_3403_1,route_10_19,10,19
3410,veh_3410_1,route_17_18,17,18
3413,veh_3413_1,route_11_18,11,18
3416,veh_3416_1,route_22_7,22,7
3416,veh_3416_2,route_10_19,10,19
3416,veh_3416_3,route_21_8,21,8
3421,veh_3421_1,route_15_2,15,2
3421,veh_3421_2,route_6_7,6,7
3422,veh_3422_1,route_16_1,16,1
3423,veh_3423_1,route_5_12,5,12
3427,veh_3427_1,route_22_7,22,7
3427,veh_3427_2,route_21_8,21,8
3427,veh_3427_3,route_11_18,11,18
3427,veh_3427_4,route_10_19,10,19
3431,veh_3431_1,route_20_13,20,13
3432,veh_3432_1,route_22_7,22,7
3432,veh_3432_2,route_17_18,17,18
3434,veh_3434_1,route_21_8,21,8
3436,veh_3436_1,route_15_2,15,2
3437,veh_3437_1,route_11_18,11,18
3437,veh_3437_2,route_10_19,10,19
3440,veh_3440_1,route_22_7,22,7
3440,veh_3440_2,route_21_8,21,8
3443,veh_3443_1,route_17_18,17,18
3444,veh_3444_1,route_9_2,9,2
3446,veh_3446_1,route_11_18,11,18
3449,veh_3449_1,route_22_1,22,1
3449,veh_3449_2,route_21_8,21,8
3452,veh_3452_1,route_17_18,17,18
3452,veh_3452_2,route_5_12,5,12
3454,veh_3454_1,route_4_13,4,13
3457,veh_3457_1,route_11_18,11,18
3457,veh_3457_2,route_10_19,10,19
3458,veh_3458_1,route_22_7,22,7
3460,veh_3460_1,route_11_12,11,12
3463,veh_3463_1,route_14_7,14,7
3463,veh_3463_2,route_17_18,17,18
3465,veh_3465_1,route_11_12,11,12
3468,veh_3468_1,route_5_12,5,12
3468,veh_3468_2,route_4_13,4,13
3470,veh_3470_1,route_14_7,14,7
3471,veh_3471_1,route_17_18,17,18
3471,veh_3471_2,route_16_1,16,1
3473,veh_3473_1,route_11_18,11,18
3474,veh_3474_1,route_10_19,10,19
3474,veh_3474_2,route_22_7,22,7
3474,veh_3474_3,route_10_19,10,19
3478,veh_3478_1,route_20_13,20,13
3481,veh_3481_1,route_15_2,15,2
3485,veh_3485_1,route_11_18,11,18
3486,veh_3486_1,route_15_2,15,2
3487,veh_3486_2,route_10_19,10,19
3490,veh_3487_1,route_17_18,17,18
3491,veh_3488_1,route_14_7,14,7
3494,veh_3488_2,route_11_18,11,18
3495,veh_3490_1,route_10_19,10,19
3496,veh_3491_1,route_20_13,20,13
3501,veh_3494_1,route_21_8,21,8
3501,veh_3495_1,route_22_7,22,7
3506,veh_3496_1,route_14_7,14,7
3506,veh_3501_1,route_5_12,5,12
3511,veh_3501_2,route_11_18,11,18
3511,veh_3506_1,route_10_19,10,19
3516,veh_3506_2,route_20_13,20,13
3517,veh_3511_1,route_22_7,22,7
3518,veh_3511_2,route_21_8,21,8
3521,veh_3516_1,route_14_7,14,7
3524,veh_3517_1,route_4_13,4,13
3525,veh_3518_1,route_5_12,5,12
3528,veh_3521_1,route_11_18,11,18
3528,veh_3524_1,route_10_19,10,19
3530,veh_3525_1,route_22_7,22,7
3531,veh_3528_1,route_21_8,21,8
3532,veh_3528_2,route_20_13,20,13
3533,veh_3530_1,route_17_18,17,18
3535,veh_3531_1,route_15_2,15,2
3535,veh_3532_1,route_16_1,16,1
3537,veh_3533_1,route_10_19,10,19
3537,veh_3535_1,route_11_18,11,18
3538,veh_3535_2,route_17_18,17,18
3541,veh_3537_1,route_21_8,21,8
3541,veh_3537_2,route_22_7,22,7
3543,veh_3538_1,route_14_7,14,7
3486,veh_3541_1,route_11_12,11,12
3488,veh_3541_2,route_16_1,16,1
3488,veh_3543_1,route_17_18,17,18
3550,veh_3550_1,route_5_12,5,12
3550,veh_3550_2,route_4_13,4,13
3554,veh_3554_1,route_22_7,22,7
3554,veh_3554_2,route_21_8,21,8
3555,veh_3555_1,route_10_19,10,19
3559,veh_3559_1,route_14_7,14,7
3559,veh_3559_2,route_16_1,16,1
3563,veh_3563_1,route_17_18,17,18
3563,veh_3563_2,route_15_2,15,2
3566,veh_3566_1,route_11_18,11,18
3567,veh_3567_1,route_10_19,10,19
3568,veh_3568_1,route_21_8,21,8
3569,veh_3569_1,route_22_7,22,7
3571,veh_3571_1,route_20_13,20,13
3573,veh_3573_1,route_17_18,17,18
3573,veh_3573_2,route_16_1,16,1
3573,veh_3573_3,route_6_7,6,7
3575,veh_3575_1,route_15_2,15,2
3576,veh_3576_1,route_14_7,14,7
3576,veh_3576_2,route_16_1,16,1
3576,veh_3576_3,route_5_12,5,12
3578,veh_3578_1,route_17_18,17,18
3579,veh_3579_1,route_22_1,22,1
3580,veh_3580_1,route_11_18,11,18
3580,veh_3580_2,route_10_19,10,19
3583,veh_3583_1,route_11_12,11,12
3583,veh_3583_2,route_22_7,22,7
3584,veh_3584_1,route_15_2,15,2
3585,veh_3585_1,route_16_1,16,1
3589,veh_3589_1,route_11_18,11,18
3589,veh_3589_2,route_10_19,10,19
3594,veh_3594_1,route_16_1,16,1
3596,veh_3596_1,route_5_12,5,12
3599,veh_3599_1,route_10_19,10,19
3599,veh_3599_2,route_11_18,11,18
